24
232
456
723
985
1278
1593
1922
2081
2477
2886
3414
3843
4045
4319
4724
5114
5378
5214
5339
5846
6857
7055
7430
7846
7793
7800
7859
7621
7671
7900
8479
8690
8745
8800
8731
9128
9042
8900
8925
