5.05478e-13
2.1569e-13
1.93347e-13
1.99729e-13
2.19102e-13
2.3309e-13
2.49937e-13
2.64016e-13
2.71177e-13
2.8399e-13
2.79461e-13
2.76663e-13
2.68393e-13
2.53608e-13
2.29389e-13
2.16467e-13
2.02194e-13
1.79555e-13
1.6859e-13
1.60423e-13
1.674e-13
1.71767e-13
1.81074e-13
1.85648e-13
1.89371e-13
1.79448e-13
1.80773e-13
1.61946e-13
1.60693e-13
1.45807e-13
1.38046e-13
1.38358e-13
1.20515e-13
1.1417e-13
1.07824e-13
1.02671e-13
9.75177e-14
9.31769e-14
8.88361e-14
8.55949e-14
