4.75564e-15
1.09513e-14
1.53571e-14
1.76688e-14
1.85578e-14
1.89952e-14
1.87984e-14
1.79278e-14
1.66519e-14
1.52759e-14
1.38147e-14
1.22423e-14
1.15665e-14
1.15152e-14
1.06079e-14
9.13659e-15
8.46068e-15
8.23835e-15
8.34539e-15
8.74972e-15
8.22075e-15
7.08428e-15
6.75085e-15
6.58682e-15
6.10541e-15
5.90365e-15
5.51275e-15
4.77333e-15
4.4739e-15
4.95572e-15
5.33192e-15
4.91659e-15
4.23284e-15
4.08779e-15
3.94274e-15
3.81371e-15
3.68467e-15
3.56815e-15
3.45163e-15
3.35335e-15
