# Source: /dune/data/users/lblpwg_tools/FastMC_Data/outputs/cherdack/v3r2p4b/nominal//fastmcNtp_20160404_lbne_g4lbnev3r2p4b_anuflux_nueflux_nue_LAr_1_g280_Ar40_5000_GENIE_2100.root
# Event cuts: EvClass_reco == 2 && cc
# True event type: cc
0.7, 0.484076, 0.351254, 0.327731, 0.268623, 0.274775, 0.209644, 0.216535, 0.202578, 0.188776, 0.214801, 0.196078, 0.199134, 0.139881, 0.163352, 0.16836, 0.180461, 0.145885, 0.17284, 0.146125, 0.166471, 0.166287, 0.146162, 0.157738, 0.15, 0.144724, 0.141709, 0.160681, 0.143498, 0.149345, 0.150215, 0.139358, 0.156698, 0.126841, 0.147847, 0.121044, 0.126911, 0.129811, 0.124728, 0.135365, 0.141283, 0.142657, 0.132353, 0.143504, 0.131117, 0.120482, 0.13, 0.121951, 0.135251, 0.117916, 0.123381, 0.105232, 0.136867, 0.121475, 0.125276, 0.12709, 0.120809, 0.124187, 0.103246, 0.114175, 0.134737, 0.125338, 0.119571, 0.0937824, 0.123281, 0.110279, 0.108325, 0.109602, 0.106076, 0.112289, 0.121456, 0.115171, 0.0992771, 0.112828, 0.100322, 0.11467, 0.103791, 0.109166, 0.111258, 0.110124, 0.120358, 0.111772, 0.0905968, 0.110138, 0.0967886, 0.096608, 0.105684, 0.105286, 0.0942029, 0.105459, 0.0954753, 0.103885, 0.10302, 0.0948845, 0.0981891, 0.0920368, 0.103778, 0.0984665, 0.0984413, 0.103283, 0.0971593, 0.106528, 0.0961916, 0.0945674, 0.0952769, 0.097502, 0.095778, 0.0962758, 0.0940376, 0.0935882, 0.0944719, 0.100614, 0.0968977, 0.0848723, 0.0967486, 0.0934283, 0.0954545, 0.0830709, 0.0786201, 0.0899723
