0.936709, 0.401099, 0.131868, 0.0472399, 0.0240441, 0.00905374, 0.00748973, 0.00369155, 0.00309544, 0.00173038, 0.000695701, 0.000673764, 0.000394945, 0, 0.00012604, 0, 0.000266418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0632911, 0.564103, 0.511412, 0.268047, 0.125345, 0.0680491, 0.0265765, 0.0188679, 0.0118659, 0.00393267, 0.00403506, 0.00269505, 0.00171143, 0.000259067, 0.000630199, 0.000399467, 0.000133209, 0, 0.000145836, 0.000147929, 0.000131857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.0347985, 0.319527, 0.423036, 0.273946, 0.13785, 0.0777966, 0.042863, 0.027859, 0.0122699, 0.0102964, 0.00633338, 0.00552923, 0.00272021, 0.00176456, 0.000932091, 0.000932463, 0.000428388, 0, 0.000147929, 0, 0, 0.000109818, 0, 0.000100301, 0, 0, 0, 0.000105843, 0, 0.000115701, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.0371936, 0.230361, 0.349626, 0.249708, 0.157526, 0.0959803, 0.0560619, 0.0324052, 0.0222624, 0.013071, 0.00724065, 0.00466321, 0.0012604, 0.00159787, 0.00159851, 0.000999572, 0.000145836, 0.000147929, 0, 0.000235933, 0.000109818, 0.000215936, 0, 0.000100402, 9.87459e-05, 9.84446e-05, 0, 0.000111346, 0, 0, 0, 0, 0, 0, 0.000134935, 0, 0, 0
0, 0, 0, 0.029724, 0.187623, 0.30403, 0.248852, 0.151559, 0.0964746, 0.0561586, 0.0343676, 0.0207519, 0.0136914, 0.00880829, 0.00466347, 0.00292943, 0.00266418, 0.00242753, 0.00102085, 0.000591716, 0.000659283, 0.000589831, 0.000219635, 0.000107968, 0, 0.000200803, 9.87459e-05, 9.84446e-05, 0, 0.000111346, 0.000115701, 0, 0, 0, 0, 0, 0.000134935, 0, 0, 0
0, 0, 0, 0.00159236, 0.0370516, 0.181075, 0.272046, 0.232568, 0.165778, 0.0992607, 0.0601085, 0.0419081, 0.0200105, 0.0151554, 0.00983111, 0.0057257, 0.00306381, 0.00371269, 0.00306256, 0.0010355, 0.000791139, 0.000471865, 0.000219635, 0.000431872, 0.000300903, 0.000100402, 0, 0, 0, 0, 0, 0, 0, 0.000123335, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0.002365, 0.047021, 0.151244, 0.247949, 0.215133, 0.158565, 0.104494, 0.0702062, 0.0406793, 0.0221503, 0.0155029, 0.00932091, 0.00639403, 0.00471227, 0.00379175, 0.00133136, 0.00158228, 0.00117966, 0.000768724, 0.000323904, 0.000200602, 0.000200803, 0.000197492, 0.000295334, 0, 0, 0, 0, 0.000236827, 0, 0.000124285, 0.000132749, 0, 0, 0, 0
0, 0, 0, 0, 0, 0.00321262, 0.0514617, 0.151969, 0.222872, 0.216926, 0.159315, 0.104299, 0.0751711, 0.0432642, 0.0278548, 0.0175766, 0.011456, 0.00742539, 0.0032084, 0.00369822, 0.00224156, 0.00153356, 0.000988359, 0.000647808, 0.000902708, 0.000301205, 0.00049373, 9.84446e-05, 0.000740898, 0.000222692, 0.000231401, 0, 0.000118413, 0.000123335, 0.000248571, 0.000132749, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0.00700652, 0.0465546, 0.14497, 0.21551, 0.202031, 0.16049, 0.116904, 0.0774611, 0.0470129, 0.0295606, 0.0163847, 0.0124232, 0.00758349, 0.00502959, 0.00356013, 0.00235933, 0.00131781, 0.00161952, 0.00110331, 0.00100402, 0.000987459, 0.000689112, 0.00042337, 0.00100212, 0.000231401, 0.000114207, 0.000118413, 0.000123335, 0.000124285, 0, 0.000134935, 0.000138754, 0, 0
0, 0, 0, 0, 0, 0, 0, 0.00635767, 0.0452279, 0.139846, 0.198136, 0.197548, 0.152975, 0.109197, 0.0707083, 0.0464714, 0.0302384, 0.0229901, 0.0126878, 0.00976331, 0.00646097, 0.00448272, 0.00274544, 0.00205139, 0.00130391, 0.000200803, 0.000789967, 0.000590667, 0.000211685, 0.000222692, 0.000115701, 0, 0, 0.000370005, 0.000497141, 0, 0, 0.000138754, 0, 0
