0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0.25, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0.25, 0.375, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 1, 0.5, 0.375, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181818, 0.25, 0, 0, 0, 0.133333, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.25, 0.363636, 0.25, 0, 0, 0.1, 0.133333, 0, 0, 0, 0, 0, 0, 0.0416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.272727, 0.25, 0.125, 0, 0, 0.0666667, 0.142857, 0, 0.0526316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.0909091, 0, 0.375, 0, 0, 0, 0, 0.142857, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0192308, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0909091, 0, 0.125, 0.428571, 0.3, 0.133333, 0, 0, 0.105263, 0, 0.05, 0, 0.0416667, 0, 0, 0, 0.0285714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0149254, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.428571, 0.1, 0, 0, 0, 0.0526316, 0, 0, 0.047619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0208333, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.25, 0, 0.2, 0.466667, 0.142857, 0.0714286, 0.105263, 0.125, 0, 0, 0.0416667, 0.0294118, 0, 0, 0.0285714, 0.0322581, 0, 0, 0, 0.0217391, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142857, 0.2, 0.0666667, 0.285714, 0.357143, 0.0526316, 0.125, 0.05, 0.047619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0208333, 0, 0, 0, 0, 0.0181818, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.285714, 0.142857, 0.105263, 0.125, 0.05, 0, 0, 0, 0, 0.0416667, 0.0285714, 0, 0, 0, 0, 0.0217391, 0, 0, 0, 0, 0, 0, 0.0181818, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.142857, 0.0714286, 0.210526, 0.25, 0.1, 0.142857, 0.0833333, 0.117647, 0.047619, 0, 0, 0, 0, 0, 0.0263158, 0, 0.0232558, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.210526, 0.125, 0.2, 0.190476, 0.0833333, 0.0588235, 0.0952381, 0, 0, 0, 0, 0, 0.0263158, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142857, 0.105263, 0.25, 0.15, 0.142857, 0.166667, 0, 0.119048, 0, 0.0285714, 0.0645161, 0, 0.115385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0.190476, 0.125, 0.0588235, 0.047619, 0.125, 0.0285714, 0, 0, 0.0384615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714286, 0, 0, 0.05, 0.047619, 0.0833333, 0.176471, 0.166667, 0.0416667, 0.0285714, 0.0645161, 0.03125, 0, 0, 0.0217391, 0, 0, 0, 0.0384615, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0.047619, 0.166667, 0.352941, 0.119048, 0.125, 0.0285714, 0.129032, 0.03125, 0, 0.0526316, 0.0217391, 0.0232558, 0.0208333, 0.0188679, 0.0576923, 0, 0, 0, 0.025
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0.125, 0.176471, 0.119048, 0.166667, 0.257143, 0.0645161, 0.09375, 0.0384615, 0.0263158, 0.0434783, 0.0232558, 0.0208333, 0, 0, 0.0238095, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0952381, 0.0416667, 0.0294118, 0.047619, 0.25, 0.0857143, 0.16129, 0.1875, 0.0384615, 0.0526316, 0.0217391, 0.0232558, 0.0416667, 0.0377358, 0.0384615, 0.047619, 0.0149254, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0952381, 0.166667, 0.142857, 0.0645161, 0.15625, 0.0384615, 0.0789474, 0, 0.0930233, 0.0416667, 0.0566038, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047619, 0, 0, 0.0714286, 0, 0.142857, 0.225806, 0.15625, 0.115385, 0.0526316, 0.0652174, 0.0232558, 0.0208333, 0.0377358, 0, 0.0238095, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0238095, 0.0416667, 0.0857143, 0.129032, 0.03125, 0.115385, 0.105263, 0.0652174, 0.0465116, 0.0833333, 0.0566038, 0.0192308, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047619, 0.0416667, 0.0571429, 0.0322581, 0.15625, 0.153846, 0.157895, 0.0869565, 0.0930233, 0.0625, 0.0188679, 0.0576923, 0.047619, 0.0298507, 0.0181818, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0625, 0.192308, 0.105263, 0.152174, 0.162791, 0.125, 0.113208, 0.0576923, 0.0714286, 0.0298507, 0.0181818, 0.025
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0285714, 0, 0.03125, 0.115385, 0.131579, 0.108696, 0.0697674, 0.0625, 0.0754717, 0.115385, 0.0238095, 0.0447761, 0.0545455, 0.05
