# Source: /dune/data/users/lblpwg_tools/FastMC_Data/outputs/cherdack/v3r2p4b/nominal//fastmcNtp_20160404_lbne_g4lbnev3r2p4b_nuflux_numuflux_numu_LAr_1_g280_Ar40_5000_GENIE_2100.root
# Event cuts: "(EvClass_reco == 2) && cc"
# True event type: cc
0, 2, 14, 2, 2, 3, 12, 12, 9, 8, 7, 4, 4, 6, 6, 4, 6, 2, 3, 4, 0, 3, 0, 2, 0, 0, 1, 3, 1, 4, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 10, 14, 9, 13, 22, 22, 29, 17, 11, 4, 15, 18, 8, 10, 6, 5, 6, 9, 9, 5, 2, 8, 5, 3, 4, 2, 3, 3, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 16, 78, 84, 65, 66, 86, 82, 100, 90, 71, 48, 59, 53, 50, 48, 37, 45, 34, 35, 23, 18, 23, 17, 18, 17, 9, 6, 12, 7, 7, 6, 0, 4, 4, 2, 3, 4, 2, 5, 2, 2, 0, 3, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 18, 122, 132, 127, 123, 182, 152, 129, 133, 120, 109, 83, 102, 74, 80, 67, 52, 45, 25, 40, 34, 35, 19, 19, 22, 18, 16, 18, 17, 14, 7, 14, 8, 5, 3, 5, 3, 2, 1, 1, 1, 2, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 25, 163, 178, 184, 167, 206, 208, 181, 161, 161, 165, 126, 113, 105, 93, 85, 58, 52, 54, 40, 36, 38, 36, 25, 21, 23, 20, 22, 16, 14, 9, 6, 10, 8, 5, 7, 4, 6, 2, 1, 1, 3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 36, 205, 218, 234, 234, 260, 229, 208, 215, 182, 153, 146, 117, 118, 82, 96, 87, 55, 61, 50, 33, 43, 38, 43, 27, 24, 17, 15, 13, 21, 9, 18, 8, 8, 8, 6, 2, 3, 2, 6, 3, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 2, 63, 204, 212, 261, 242, 245, 251, 195, 164, 176, 147, 121, 95, 106, 76, 79, 70, 56, 55, 43, 35, 43, 39, 35, 21, 23, 14, 24, 15, 15, 9, 9, 8, 7, 6, 3, 3, 4, 4, 0, 2, 3, 0, 1, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 1, 33, 70, 109, 117, 134, 136, 125, 136, 115, 103, 91, 70, 69, 77, 51, 38, 50, 43, 27, 26, 31, 32, 18, 15, 19, 14, 16, 4, 7, 5, 6, 5, 4, 2, 4, 4, 2, 3, 2, 2, 0, 1, 1, 3, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 7, 28, 103, 133, 131, 160, 141, 128, 127, 129, 117, 99, 97, 86, 86, 56, 53, 55, 46, 35, 26, 32, 31, 19, 21, 16, 12, 15, 17, 8, 6, 5, 5, 5, 4, 2, 3, 0, 2, 3, 3, 3, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 3, 17, 39, 97, 138, 155, 163, 152, 164, 150, 149, 108, 128, 113, 89, 78, 73, 62, 76, 50, 54, 38, 38, 23, 19, 36, 21, 20, 11, 12, 12, 8, 6, 9, 7, 8, 4, 3, 3, 1, 5, 1, 3, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
